"first_name","last_name","nickname","wins","losses","draws","height","weight","reach","stance","birth_date","last_fight_date","total_fights"
"Mirko","Filipovic","Cro Cop",35,11,2,"6' 2""","230 lbs.","73""","Southpaw","Sep 10, 1974","April 21, 2007",48
"Fabricio","Werdum","Vai Cavalo",24,9,1,"6' 4""","231 lbs.","77""","Orthodox","Jul 30, 1977","April 21, 2007",34
"David","Heath","",18,7,0,"5' 11""","205 lbs.","72""","Orthodox","Feb 10, 1976","April 21, 2007",25
"Matt","Grice","The Real One",15,5,0,"5' 8""","145 lbs.","70""","Orthodox","Jul 29, 1981","April 21, 2007",20
"Dennis","Siver","",23,11,0,"5' 6""","145 lbs.","70""","Orthodox","Jan 13, 1979","April 21, 2007",34
"Edilberto","de Oliveira","Crocota",29,15,2,"6' 0""","170 lbs.","--","Orthodox","Nov 22, 1982","April 21, 2007",46
"Diego","Sanchez","Nightmare",31,13,0,"5' 10""","170 lbs.","72""","Southpaw","Dec 31, 1981","April 07, 2007",44
"Leonard","Garcia","Bad Boy",18,13,1,"5' 10""","145 lbs.","68""","Orthodox","Jul 14, 1979","April 07, 2007",32
"Mike","Swick","Quick",15,6,0,"6' 1""","170 lbs.","77""","Orthodox","Jun 19, 1979","April 07, 2007",21
"Antoni","Hardonk","",8,6,0,"6' 4""","245 lbs.","78""","Orthodox","Feb 05, 1976","April 05, 2007",14
"Nate","Mohr","",9,7,0,"5' 9""","155 lbs.","72""","Orthodox","Mar 03, 1983","April 05, 2007",16
"Naoyuki","Kotani","",34,14,7,"5' 8""","155 lbs.","66""","Southpaw","Dec 08, 1981","April 05, 2007",55
"Drew","McFedries","The Massacre",12,7,0,"6' 0""","185 lbs.","72""","Southpaw","Jul 27, 1978","March 03, 2007",19
"Jason","MacDonald","The Athlete",25,16,0,"6' 3""","185 lbs.","80""","Orthodox","Jun 03, 1975","March 03, 2007",41
"Rex","Holman","Big Dog",4,2,0,"6' 3""","205 lbs.","--","Southpaw","--","March 03, 2007",6
"Jason","Gilliam","",14,9,0,"6' 0""","170 lbs.","--","Orthodox","--","March 03, 2007",23
"Eddie","Sanchez","The Manic Hispanic",15,8,0,"6' 2""","230 lbs.","74""","Orthodox","Nov 04, 1982","February 03, 2007",23
"John","Halverson","The Hurricane",16,8,0,"5' 9""","155 lbs.","--","Southpaw","Sep 08, 1972","February 03, 2007",24
"Tyson","Griffin","",16,8,0,"5' 6""","145 lbs.","68""","Orthodox","Apr 20, 1984","February 03, 2007",24
"Diego","Saraiva","The Octopus",22,20,1,"5' 6""","155 lbs.","--","Orthodox","Apr 23, 1982","February 03, 2007",43
"Sean","Salmon","",18,21,0,"5' 10""","185 lbs.","--","Southpaw","Sep 11, 1977","January 25, 2007",39
"Heath","Herring","The Texas Crazy Horse",28,16,0,"6' 4""","250 lbs.","78""","Orthodox","Mar 02, 1978","January 25, 2007",44
"Dean","Lister","The Boogeyman",13,7,0,"6' 1""","185 lbs.","75""","Orthodox","Feb 13, 1976","January 25, 2007",20
"Chad","Reiner","The Grinder",33,18,0,"5' 11""","170 lbs.","--","Orthodox","Jun 29, 1981","January 25, 2007",51
"Clay","Guida","The Carpenter",38,22,0,"5' 7""","155 lbs.","70""","Orthodox","Dec 08, 1981","January 25, 2007",60
"Eric","Schafer","Red",14,8,2,"6' 3""","185 lbs.","76""","Orthodox","Sep 20, 1977","December 30, 2006",24
"Carmelo","Marrero","The Fury",16,6,0,"6' 0""","205 lbs.","73""","Orthodox","Jan 26, 1981","December 30, 2006",22
"Rory","Singer","Outburst",11,9,0,"6' 2""","185 lbs.","77""","Orthodox","May 28, 1976","December 30, 2006",20
"Jeff","Joslin","The Inferno",5,3,0,"6' 0""","170 lbs.","--","Orthodox","Apr 30, 1975","December 13, 2006",8
"Victor","Valimaki","The Matrix",18,10,0,"6' 0""","205 lbs.","--","Orthodox","--","December 13, 2006",28
"Keita","Nakamura","K-taro",34,10,2,"5' 11""","170 lbs.","73""","Southpaw","May 22, 1984","December 13, 2006",46
"Steve","Byrnes","The Sergeant",6,1,0,"6' 0""","170 lbs.","--","Orthodox","--","December 13, 2006",7
"Dokonjonosuke","Mishima","",21,7,2,"5' 7""","155 lbs.","--","Southpaw","Apr 19, 1972","November 18, 2006",30
"Gleison","Tibau","",33,14,0,"5' 10""","155 lbs.","71""","Southpaw","Oct 07, 1983","November 18, 2006",47
"Sherman","Pendergarst","The Tank",11,18,0,"6' 1""","235 lbs.","--","Orthodox","Aug 01, 1967","November 18, 2006",29
"Hector","Ramirez","Sick Dog",10,6,1,"6' 0""","205 lbs.","--","Orthodox","Mar 28, 1976","November 18, 2006",17
"Josh","Shockman","The War Hammer",6,3,0,"6' 4""","235 lbs.","--","Southpaw","Dec 29, 1980","November 18, 2006",9
"Thales","Leites","",28,9,0,"6' 1""","185 lbs.","78""","Orthodox","Sep 06, 1981","November 11, 2006",37
"Rich","Franklin","Ace",29,7,0,"6' 1""","185 lbs.","76""","Southpaw","Oct 05, 1974","October 14, 2006",36
"Kuniyoshi","Hironaka","",23,9,0,"5' 10""","168 lbs.","70""","Orthodox","Jun 17, 1976","October 14, 2006",32
"Cheick","Kongo","",27,10,2,"6' 4""","240 lbs.","82""","Orthodox","May 17, 1975","October 14, 2006",39
"Dan","Lauzon","The Upgrade",17,6,0,"5' 10""","155 lbs.","--","Orthodox","Mar 30, 1988","October 14, 2006",23
"Kalib","Starnes","",17,11,1,"6' 3""","185 lbs.","74""","Orthodox","Jan 06, 1975","October 14, 2006",29
"Justin","James","",13,7,0,"5' 10""","155 lbs.","--","Orthodox","Nov 08, 1976","October 14, 2006",20
"Junior","Assuncao","",16,6,0,"5' 9""","145 lbs.","72""","Orthodox","Jun 24, 1981","October 14, 2006",22
"Chris","Price","The Exorcist",19,4,0,"6' 2""","185 lbs.","--","Southpaw","Nov 09, 1982","October 10, 2006",23
"Seth","Petruzelli","The Silverback",14,8,0,"6' 0""","205 lbs.","76""","Orthodox","Dec 03, 1979","October 10, 2006",22
"Dustin","Hazelett","Mclovin",12,7,0,"6' 1""","170 lbs.","76""","Orthodox","Apr 29, 1986","October 10, 2006",19
"Forrest","Petz","The Meat Cleaver",26,10,0,"5' 9""","170 lbs.","71""","Orthodox","Sep 22, 1975","October 10, 2006",36
"Gabe","Ruediger","Godzilla",18,8,0,"5' 10""","155 lbs.","--","Orthodox","Aug 29, 1977","September 23, 2006",26
"Jason","Lambert","The Punisher",26,13,0,"6' 3""","185 lbs.","75""","Orthodox","Jun 03, 1975","September 23, 2006",39
"Jens","Pulver","Little Evil",27,19,1,"5' 7""","145 lbs.","70""","Southpaw","Dec 06, 1974","September 23, 2006",47
"Jason","Dent","Dynamite",22,13,0,"5' 10""","155 lbs.","71""","Orthodox","Jun 12, 1980","September 23, 2006",35
"Mario","Neto","Sukata",13,5,0,"6' 0""","229 lbs.","--","Orthodox","--","September 23, 2006",18
"David","Lee","",12,10,0,"5' 10""","155 lbs.","--","Orthodox","--","September 23, 2006",22
"Christian","Wellisch","The Hungarian Nightmare",8,5,0,"6' 2""","234 lbs.","77""","Orthodox","Sep 13, 1975","August 26, 2006",13
"Jamie","Varner","",21,11,1,"5' 8""","155 lbs.","71""","Orthodox","Oct 12, 1984","August 26, 2006",33
"Cory","Walmsley","Hardcore",8,2,0,"6' 0""","205 lbs.","--","Orthodox","--","August 26, 2006",10
"Alan","Belcher","The Talent",18,8,0,"6' 2""","185 lbs.","75""","Orthodox","Apr 24, 1984","August 26, 2006",26
"Jorge","Santiago","The Sandman",25,12,0,"6' 1""","170 lbs.","75""","Orthodox","Oct 09, 1980","August 17, 2006",37
"Yuki","Sasaki","",25,22,2,"6' 2""","185 lbs.","--","Orthodox","Sep 12, 1976","August 17, 2006",49
"Crafton","Wallace","Blaze",18,6,1,"6' 0""","185 lbs.","--","Orthodox","Nov 10, 1975","August 17, 2006",25
"Kristof","Midoux","The Hurricane",6,10,0,"6' 1""","220 lbs.","--","Orthodox","Jul 30, 1974","August 17, 2006",16
"Pat","Healy","Bam Bam",34,23,0,"6' 0""","155 lbs.","72""","Orthodox","Jul 20, 1983","August 17, 2006",57
"Dan","Christison","The Sandman",20,7,0,"6' 8""","265 lbs.","--","Orthodox","Apr 26, 1972","July 08, 2006",27
"Joe","Jordan","",49,14,2,"5' 6""","155 lbs.","--","Orthodox","Jul 27, 1978","July 08, 2006",65
"Anthony","Perosh","The Hippo",15,10,0,"6' 3""","205 lbs.","75""","Orthodox","Oct 05, 1972","July 08, 2006",25
"Kurt","Pellegrino","Batman",16,7,0,"5' 8""","155 lbs.","70""","Orthodox","May 07, 1979","July 08, 2006",23
"Chris","Leben","The Crippler",22,11,0,"5' 11""","185 lbs.","73""","Southpaw","Jul 21, 1980","June 28, 2006",33
"Jorge","Gurgel","",14,10,0,"5' 7""","155 lbs.","69""","Orthodox","Jan 25, 1977","June 28, 2006",24
"Kristian","Rothaermel","",4,3,0,"6' 0""","205 lbs.","--","Open Stance","Jan 31, 1972","June 28, 2006",7
"Sam","Stout","Hands Of Stone",20,12,1,"5' 9""","155 lbs.","70""","Orthodox","Apr 23, 1984","June 24, 2006",33
"Josh","Haynes","Bring The Pain",14,11,0,"5' 9""","170 lbs.","--","Orthodox","Jul 30, 1977","June 24, 2006",25
"Ed","Herman","Short Fuse",27,16,0,"6' 1""","205 lbs.","77""","Orthodox","Oct 02, 1980","June 24, 2006",43
"Wilson","Gouveia","",14,8,0,"6' 1""","185 lbs.","76""","Orthodox","Oct 03, 1978","June 24, 2006",22
"Ross","Pointon","The Gladiator",6,17,0,"5' 8""","170 lbs.","--","Orthodox","Feb 18, 1980","June 24, 2006",23
"Danny","Abbadi","The Assassin",4,6,0,"5' 11""","155 lbs.","--","Orthodox","Jul 03, 1983","June 24, 2006",10
"Solomon","Hutcherson","King",11,7,0,"5' 11""","185 lbs.","--","Southpaw","Aug 31, 1972","June 24, 2006",18
"Jesse","Forbes","Kid Hercules",15,5,0,"6' 2""","185 lbs.","75""","Southpaw","Oct 24, 1984","June 24, 2006",20
"Wes","Combs","The Soldier",20,6,0,"6' 2""","205 lbs.","--","Orthodox","Jun 18, 1973","June 24, 2006",26
"Alessio","Sakara","Legionarius",19,11,0,"6' 0""","185 lbs.","72""","Orthodox","Sep 02, 1981","May 27, 2006",30
"Matt","Wiman","",16,10,0,"5' 10""","155 lbs.","68""","Orthodox","Sep 19, 1983","May 27, 2006",26
"Rick","Davis","The Flying Squirrel",3,1,1,"5' 9""","155 lbs.","--","Orthodox","--","May 27, 2006",5
"Forrest","Griffin","",19,7,0,"6' 3""","205 lbs.","77""","Orthodox","Mar 16, 1979","April 15, 2006",26
"Justin","Levens","The Executioner",10,7,0,"5' 11""","185 lbs.","--","Orthodox","Apr 18, 1980","April 15, 2006",17
"Marcio","Cruz","Pe De Pano",8,3,0,"6' 4""","232 lbs.","--","Orthodox","Apr 24, 1978","April 15, 2006",11
"Nick","Thompson","The Goat",38,14,1,"6' 1""","170 lbs.","74""","Orthodox","Jun 23, 1981","April 15, 2006",53
"Scott","Smith","Hands Of Steel",18,11,0,"6' 0""","185 lbs.","70""","Orthodox","May 21, 1979","April 15, 2006",29
"Derrick","Noble","The Eraser",27,15,1,"5' 9""","170 lbs.","--","Southpaw","Aug 14, 1978","April 15, 2006",43
"Keith","Jardine","The Dean Of Mean",17,11,2,"6' 2""","185 lbs.","76""","Orthodox","Oct 31, 1975","April 06, 2006",30
"Joe","Stevenson","Daddy",33,16,0,"5' 7""","145 lbs.","70""","Orthodox","Jun 15, 1982","April 06, 2006",49
"Luigi","Fioravanti","",26,15,0,"5' 8""","170 lbs.","70""","Orthodox","Jan 22, 1981","April 06, 2006",41
"Jason","Von Flue","Live Wire",14,12,1,"6' 0""","170 lbs.","--","Orthodox","Aug 01, 1975","April 06, 2006",27
"Joshua","Burkman","The People's Warrior",28,16,0,"5' 10""","170 lbs.","72""","Orthodox","Apr 10, 1980","April 06, 2006",44
"Steve","Vigneault","Lionheart",12,6,0,"5' 10""","185 lbs.","--","Orthodox","Feb 14, 1978","March 04, 2006",18
"Spencer","Fisher","The King",24,9,0,"5' 7""","155 lbs.","68""","Southpaw","May 09, 1976","March 04, 2006",33
"Rob","MacDonald","Maximus",5,4,0,"6' 3""","205 lbs.","78""","Orthodox","Sep 05, 1978","March 04, 2006",9
"Icho","Larenas","",6,5,0,"6' 3""","235 lbs.","--","Orthodox","Mar 12, 1980","March 04, 2006",11
"Gilbert","Aldana","El Peligro",6,2,0,"6' 1""","250 lbs.","--","Orthodox","Aug 25, 1977","February 04, 2006",8
"Branden","Lee Hinkle","The Iron Lion",17,11,0,"6' 3""","235 lbs.","--","Orthodox","Jul 29, 1973","February 04, 2006",28
"Mike","Whitehead","",27,8,0,"6' 1""","205 lbs.","--","Orthodox","Jun 29, 1981","February 04, 2006",35
"Assuerio","Silva","",16,8,0,"5' 10""","241 lbs.","--","Orthodox","Jun 18, 1974","January 16, 2006",24
"Melvin","Guillard","The Young Assassin",32,18,2,"5' 9""","155 lbs.","71""","Orthodox","Mar 30, 1983","January 16, 2006",52
"Jonathan","Goulet","The Road Warrior",23,12,0,"6' 0""","170 lbs.","73""","Orthodox","Jul 13, 1979","January 16, 2006",35
"Nate","Quarry","Rock",12,4,0,"6' 0""","185 lbs.","72""","Open Stance","Mar 18, 1972","November 19, 2005",16
"Trevor","Prangley","",34,11,2,"6' 1""","185 lbs.","75""","Orthodox","Aug 24, 1972","November 19, 2005",47
"Jeff","Newton","",4,2,0,"6' 2""","205 lbs.","--","Sideways","Dec 11, 1966","November 19, 2005",6
"Ansar","Chalangov","",14,5,0,"5' 9""","170 lbs.","--","Orthodox","Oct 30, 1979","November 19, 2005",19
"Keith","Wisniewski","The Polish Connection",28,15,1,"6' 0""","170 lbs.","--","Orthodox","Oct 25, 1981","November 19, 2005",44
"Brad","Imes","Hillbilly Heartthrob",13,7,0,"6' 7""","265 lbs.","--","Orthodox","Mar 13, 1977","November 05, 2005",20
"Luke","Cummo","",6,6,0,"6' 0""","170 lbs.","74""","Orthodox","Apr 27, 1980","November 05, 2005",12
"Kit","Cope","Havoc",6,7,0,"6' 0""","170 lbs.","--","Orthodox","Mar 17, 1977","November 05, 2005",13
"Sammy","Morgan","The Squeeze",18,12,0,"5' 10""","170 lbs.","--","Orthodox","Sep 28, 1981","November 05, 2005",30
"Marcus","Davis","The Irish Hand Grenade",22,11,0,"5' 10""","170 lbs.","70""","Southpaw","Aug 24, 1973","November 05, 2005",33
"Kerry","Schall","Meat Truck",24,13,0,"6' 2""","265 lbs.","--","Orthodox","Aug 09, 1971","November 05, 2005",37
"Paul","Buentello","The Headhunter",35,17,0,"6' 2""","245 lbs.","77""","Orthodox","Jan 16, 1974","October 07, 2005",52
"Sean","Gannon","The Cannon",2,1,0,"6' 3""","265 lbs.","--","Southpaw","--","October 07, 2005",3
"Chael","Sonnen","",29,15,1,"6' 1""","205 lbs.","73""","Southpaw","Apr 03, 1977","October 07, 2005",45
"Keigo","Kunihara","",3,2,0,"6' 0""","235 lbs.","--","Orthodox","--","October 07, 2005",5
"Ron","Faircloth","",33,20,0,"5' 9""","205 lbs.","--","Orthodox","Aug 16, 1979","October 07, 2005",53
"Fabiano","Scherner","Pegaleve",11,10,0,"6' 3""","257 lbs.","--","Orthodox","Jun 30, 1972","October 03, 2005",21
"Josh","Koscheck","",17,11,0,"5' 10""","170 lbs.","73""","Orthodox","Nov 30, 1977","October 03, 2005",28
"Thiago","Alves","Pitbull",23,15,0,"5' 9""","170 lbs.","70""","Orthodox","Oct 03, 1983","October 03, 2005",38
"Brock","Larson","",42,10,0,"5' 11""","170 lbs.","71""","Southpaw","Aug 23, 1977","October 03, 2005",52
"Mike","van Arsdale","",8,5,0,"6' 2""","205 lbs.","--","Switch","Jun 20, 1965","August 20, 2005",13
"Brian","Gassaway","",29,20,2,"6' 1""","170 lbs.","--","Orthodox","Aug 07, 1972","August 20, 2005",51
"Terry","Martin","",23,11,0,"5' 8""","185 lbs.","71""","Orthodox","Oct 10, 1980","August 20, 2005",34
"Sam","Hoger","The Alaskan Assassin",10,4,0,"6' 2""","205 lbs.","--","Orthodox","Jun 28, 1980","August 06, 2005",14
"Pete","Sell","Drago",10,7,0,"5' 11""","170 lbs.","75""","Orthodox","Aug 05, 1982","August 06, 2005",17
"Alex","Karalexis","The Assassin",10,6,0,"5' 8""","155 lbs.","66""","Orthodox","Sep 20, 1977","August 06, 2005",16
"Josh","Neer","The Dentist",36,16,1,"5' 11""","170 lbs.","72""","Orthodox","Mar 24, 1983","August 06, 2005",53
"Bill","Mahood","The Butcher",20,7,1,"6' 3""","200 lbs.","--","Orthodox","Feb 01, 1967","June 04, 2005",28
"Kevin","Jordan","The Shaman",11,9,0,"6' 3""","245 lbs.","--","Orthodox","Dec 31, 1970","June 04, 2005",20
"Charles","McCarthy","Chainsaw",10,5,0,"5' 10""","185 lbs.","71""","Orthodox","Aug 06, 1980","June 04, 2005",15
"Travis","Lutter","The Serial Killer",10,6,0,"5' 11""","185 lbs.","75""","Orthodox","May 12, 1973","April 16, 2005",16
"Jason","Miller","Mayhem",23,10,0,"6' 1""","185 lbs.","--","Orthodox","Dec 24, 1980","April 16, 2005",33
"Joe","Riggs","Diesel",44,17,0,"6' 0""","185 lbs.","70""","Southpaw","Sep 23, 1982","April 16, 2005",61
"John","Marsh","",8,7,0,"6' 0""","265 lbs.","--","Orthodox","Sep 15, 1970","April 16, 2005",15
"Stephan","Bonnar","The American Psycho",15,9,0,"6' 4""","205 lbs.","79""","Orthodox","Apr 04, 1977","April 09, 2005",24
"Kenny","Florian","Kenflo",14,6,0,"5' 10""","145 lbs.","74""","Southpaw","May 26, 1976","April 09, 2005",20
"Bobby","Southworth","",10,6,0,"6' 2""","205 lbs.","--","Orthodox","Dec 16, 1969","April 09, 2005",16
"Jason","Thacker","",0,1,0,"5' 10""","185 lbs.","--","Orthodox","Aug 18, 1975","April 09, 2005",1
"Chris","Sanford","",5,1,0,"5' 11""","185 lbs.","--","Orthodox","Mar 12, 1968","April 09, 2005",6
"Lodune","Sincaid","",15,9,0,"5' 9""","185 lbs.","--","Orthodox","May 07, 1973","April 09, 2005",24
"Alex","Schoenauer","",15,10,0,"6' 3""","185 lbs.","--","Orthodox","May 05, 1976","April 09, 2005",25
"Josh","Rafferty","",9,8,0,"6' 0""","170 lbs.","--","Orthodox","Jan 06, 1981","April 09, 2005",17
"David","Terrell","The Soul Assassin",6,2,0,"6' 1""","185 lbs.","--","Southpaw","Jan 09, 1978","February 05, 2005",8
"Justin","Eilers","The Hammer",19,7,1,"6' 1""","235 lbs.","--","Orthodox","Jun 28, 1978","February 05, 2005",27
"James","Irvin","The Sandman",17,10,0,"6' 2""","205 lbs.","75""","Orthodox","Sep 12, 1978","February 05, 2005",27
"Gideon","Ray","",17,15,1,"5' 10""","185 lbs.","--","Southpaw","May 27, 1973","February 05, 2005",33
"Drew","Fickett","The Master",42,21,0,"5' 10""","155 lbs.","70""","Orthodox","Dec 14, 1979","February 05, 2005",63
"Patrick","Cote","The Predator",23,11,0,"5' 11""","170 lbs.","75""","Orthodox","Feb 29, 1980","October 22, 2004",34
"Georges","St-Pierre","Rush",26,2,0,"5' 11""","185 lbs.","76""","Orthodox","May 19, 1981","October 22, 2004",28
"Joe","Doerksen","El Dirte",51,16,0,"6' 0""","185 lbs.","75""","Orthodox","Oct 09, 1977","August 21, 2004",67
"Vernon","White","Tiger",26,33,2,"6' 0""","205 lbs.","--","Southpaw","Dec 03, 1971","August 21, 2004",61
"Mike","Kyle","Mak",22,14,1,"6' 4""","205 lbs.","77""","Orthodox","Mar 31, 1980","August 21, 2004",37
"Ronald","Jhun","The Machine Gun",24,26,2,"5' 11""","170 lbs.","--","Orthodox","Sep 21, 1970","August 21, 2004",52
"Nick","Diaz","",26,10,0,"6' 1""","170 lbs.","76""","Southpaw","Aug 02, 1983","August 21, 2004",36
"Josh","Thomson","The Punk",22,9,0,"5' 10""","155 lbs.","71""","Orthodox","Sep 21, 1978","August 21, 2004",31
"Tim","Sylvia","The Maine-iac",31,10,0,"6' 8""","265 lbs.","80""","Orthodox","Mar 05, 1976","June 19, 2004",41
"Renato","Verissimo","Charuto",7,5,0,"6' 1""","170 lbs.","--","Orthodox","Aug 03, 1973","June 19, 2004",12
"Ivan","Menjivar","The Pride Of El Salvador",25,12,0,"5' 6""","145 lbs.","64""","Orthodox","May 30, 1982","June 19, 2004",37
"Jay","Hieron","The Thoroughbred",23,7,0,"6' 0""","170 lbs.","75""","Orthodox","Jul 29, 1976","June 19, 2004",30
"Wade","Shipp","The Nightmare",11,5,0,"6' 3""","245 lbs.","--","Orthodox","Feb 09, 1975","April 02, 2004",16
"Mike","Brown","",26,9,0,"5' 6""","145 lbs.","70""","Orthodox","Sep 08, 1975","April 02, 2004",35
"Jorge","Rivera","El Conquistador",20,9,0,"6' 1""","185 lbs.","73""","Orthodox","Feb 28, 1972","January 31, 2004",29
"Karo","Parisyan","The Heat",24,11,0,"5' 10""","170 lbs.","72""","Orthodox","Aug 28, 1982","January 31, 2004",35
"Hermes","Franca","",24,17,0,"5' 6""","155 lbs.","71""","Orthodox","Aug 26, 1974","January 31, 2004",41
"Jeff","Curran","Big Frog",36,18,1,"5' 6""","135 lbs.","69""","Orthodox","Sep 02, 1977","January 31, 2004",55
"Frank","Trigg","Twinkle Toes",21,9,0,"5' 9""","170 lbs.","71""","Southpaw","May 07, 1972","November 21, 2003",30
"Falaniko","Vitale","Niko",30,11,0,"5' 10""","185 lbs.","--","Orthodox","Jul 14, 1974","November 21, 2003",41
"Chris","Liguori","",15,10,0,"5' 9""","185 lbs.","--","Orthodox","--","November 21, 2003",25
"Nick","Agallar","",24,6,0,"5' 8""","155 lbs.","--","Orthodox","Jan 13, 1979","November 21, 2003",30
"David","Loiseau","The Crow",23,11,0,"6' 0""","185 lbs.","76""","Orthodox","Dec 17, 1979","September 26, 2003",34
"Edwin","DeWees","Babyface",38,17,0,"6' 1""","185 lbs.","--","Orthodox","Aug 07, 1982","September 26, 2003",55
"Dave","Strasser","",25,8,0,"5' 10""","170 lbs.","--","Orthodox","Jul 13, 1969","September 26, 2003",33
"Gerald","Strebendt","The Finishing Machine",9,7,0,"5' 9""","155 lbs.","--","Orthodox","Mar 01, 1979","September 26, 2003",16
"Jeremy","Jackson","Scorpion",9,5,0,"5' 10""","170 lbs.","--","Orthodox","Sep 19, 1982","September 26, 2003",14
"Marvin","Eastman","The Beastman",18,15,1,"5' 9""","185 lbs.","73""","Orthodox","Jun 08, 1971","June 06, 2003",34
"Wes","Sims","The Project",24,14,1,"6' 10""","260 lbs.","--","Orthodox","Aug 04, 1979","June 06, 2003",39
"Eddie","Ruiz","",1,1,0,"5' 7""","155 lbs.","--","Orthodox","Jun 10, 1967","June 06, 2003",2
"Sean","Sherk","The Muscle Shark",36,4,1,"5' 6""","155 lbs.","67""","Orthodox","Aug 05, 1973","April 25, 2003",41
"Robbie","Lawler","Ruthless",30,16,0,"5' 11""","170 lbs.","74""","Southpaw","Mar 20, 1982","April 25, 2003",46
"Romie","Aram","",7,1,0,"5' 10""","170 lbs.","--","Orthodox","Dec 02, 1977","April 25, 2003",8
"Sean","Alvarez","",4,3,0,"6' 0""","235 lbs.","--","Orthodox","Jul 14, 1971","April 25, 2003",7
"Genki","Sudo","Neo-samurai",15,4,2,"5' 9""","155 lbs.","--","Orthodox","Mar 08, 1978","April 25, 2003",21
"Richard","Crunkilton","Cleat",19,4,0,"5' 7""","155 lbs.","--","Orthodox","Nov 25, 1979","April 25, 2003",23
"Ricco","Rodriguez","Suave",53,25,0,"6' 4""","265 lbs.","--","Orthodox","Aug 19, 1977","February 28, 2003",78
"Rich","Clementi","No Love",45,23,1,"5' 9""","155 lbs.","72""","Southpaw","Mar 31, 1976","February 28, 2003",69
"Pete","Spratt","The Secret Weapon",25,23,0,"5' 9""","170 lbs.","--","Orthodox","Jan 09, 1971","November 22, 2002",48
"Travis","Wiuff","The Diesel",75,21,0,"6' 3""","205 lbs.","--","Orthodox","Mar 15, 1978","November 22, 2002",96
"Mark","Weir","The Wizard",21,18,1,"6' 2""","185 lbs.","--","Southpaw","Sep 19, 1967","November 22, 2002",40
"Wesley","Correira","Cabbage",20,16,0,"6' 3""","260 lbs.","--","Orthodox","Nov 11, 1978","September 27, 2002",36
"Ivan","Salaverry","",14,9,0,"6' 0""","185 lbs.","--","Orthodox","Jan 11, 1971","September 27, 2002",23
"Benji","Radach","Razor",21,7,0,"5' 10""","185 lbs.","--","Orthodox","Apr 05, 1979","September 27, 2002",28
"Frank","Mir","",18,11,0,"6' 3""","264 lbs.","79""","Southpaw","May 24, 1979","July 13, 2002",29
